keyword,url,user,comment_content,ai_analysis
大家对于智能医疗有些什么认识？又怎么看待智能医疗未来的发展趋势？,https://api.zhihu.com/answers/503187693,dl yin,现在很多患者并不知道这件事，所以经常喷医院乱收费滥检查、医生唯利是图或者草菅人命。人工智能算法现在再先进也超不过人类这是大瓶颈,
如果有智能家庭医生，你会用吗？,https://api.zhihu.com/answers/743595420,一个普通的人,如果误诊了 谁负责？机器的厂家负责还是医生医院复诊？,
AI 辅助诊断普及后，医生角色会如何转变？,https://api.zhihu.com/answers/1977692103904620631,知乎用户K哥,世界上绝大多数的医生实际上没有AI出色。但是，AI不了解人类社会的价值和规则，医学不仅仅是自然科学，还有社会属性,
新火种AI|清华开发首个AI医院小镇！开启智能医疗新纪元。,https://api.zhihu.com/articles/697493119,新火种,因此需要一系列医疗专业智能体工作。因此，研究人员设计了14名医生和4名护士的配置：医生智能体被设计来诊断疾病并制定详细的治疗计划,
医生会被人工智能取代吗？,https://api.zhihu.com/answers/403431702,白小西,但你专业知识丰富能丰富得过人工智能吗，人需要寒窗苦读来获得，人工智能时需要一个芯片，论知识渊博，人怎么能比得过人工智能 注意,
人工智能会让医生失业吗?,https://api.zhihu.com/answers/2716591337,知乎用户CVsDAc,人工智能不会完全取代人类医生，但肯定会提高医生的表现，同时以更低的成本为患者提供更多的医疗服务。,
随着 AI 诊断普及，未来医生是否会被诊断器械替代？,https://api.zhihu.com/answers/1971515396445148329,简e,会的，随着 AI 诊断普及，未来医生会被诊断器械替代。患者到医院看病好比检车流水线，从进医院大门到最后处方拿药,
医院临床各个科室最容易先被人工智能冲击的是哪些个？,https://api.zhihu.com/answers/843002440,曼迪迪没有腰,这部电影中的情节很有可能变成现实。2018年的世界人工智能大会出现的智能机器人，已经可以初步做到提醒老人吃药、关门窗、关煤气等,
本人是临床医学专业本科生，而我对人工智能比较感兴趣，想问一临床医学可以和人工智能进行学科交叉吗？,https://api.zhihu.com/answers/611697452,槲寄生,智能医学专业，国内新开设的专业，由天津大学和天津医科大学联合开设，感觉最为符合题主的需求，目前招收本科生,
天津大学智能医学工程如何？,https://api.zhihu.com/answers/3539399738,天大考研校,研究内容包括：智能药物研发、医学智能感知、智能分析与决策、医疗机器人、智能诊疗、智能影像识别、智能健康数据管理等,
当一个医生失去了所有现代器具只保留基础工具还能做什么?,https://api.zhihu.com/answers/1945110667699922902,超哥说医,全离了现代器具，其他行业是质变，医学只能算量变，计算机，人工智能直接废了，土木回归人力牛拉肩挑，而医学，塞麦尔维斯光发现一个术前要洗手(甚至只是简单洗手,
有没有天大或者南开的同学 学 智能医学工程专业的，讲讲感受呗，这个专业咋样啊？,https://api.zhihu.com/answers/728955423,刘白,智能医学工程，一听就是为了结合当前热点开设的新专业，这种新专业课程设置不完备，同时应该也还没被就业市场接纳,
让DeepSeek看病，给出的诊断和医学博士一样？,https://api.zhihu.com/articles/23485789171,ABC诊所管家,这个病例我们让成都中医药大学医学博士、ABC医学顾问胡老师进行了诊断，得到的结果和处方如下： DeepSeek 的诊断也提到了脾虚痰阻、心神失养，诊断结果几乎一模一样,
人工智能达到了什么程度？,https://api.zhihu.com/answers/410174821,葉一,在皮肤科领域诊断的准确性，AI已经超过最有经验的医生了 相关研究发表在2017年2月的Nature上,
你有通过 AI 诊断过疾病的经历吗？,https://api.zhihu.com/answers/1903461124990567555,test,没有，AI诊断只能是辅助，有症状还是需要医生看，最好去医院，哪怕是去小诊所看。 AI诊断最大的问题是过于依赖,
AI诊断到底有多准？临床专家给出最新权威观点,https://api.zhihu.com/articles/1978125330255476281,高科前哨快讯,“AI诊断到底有多准？” 这是很多人面对 AI 医疗时最真实的疑问。 最近，多位临床专家在业内论坛上给出了相对一致的最新观点,
哈佛推出全新类ChatGPT癌症诊断AI，登上Nature！准确率高达96%,https://api.zhihu.com/articles/6128380027,新智元,预测患者生存率……哈佛医学院研究人员提出CHIEF，一种多功能AI癌症诊断模型，表现出类似于ChatGPT的灵活性，远超其他现有的癌症诊断模型。 近日,
面对 AI 给出的医疗诊断或治疗方案，公众的信任度究竟几何？,https://api.zhihu.com/answers/1979135476859413515,红色摇滚乐,作为玩惯了AI的人，肯定推荐AI的医疗诊断啊。 AI已经把全部医学出版物都训练了一遍，只要把医疗诊断和实际病情发展再训练进去,
AI医疗诊断准确率已超90%，为何三甲医院仍要求医生手动复核？,https://api.zhihu.com/answers/1977788054338020249,医策科技,AI医疗诊断准确率超90%仍要求医生手动复核，核心原因在于临床应用的复杂性和医疗行为本身对安全性的极致追求,
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/109171957950,极萨学院冷哲,是可以比较好的运用大模型来进行很多病情的探讨和诊断，但如果你没有，你不能分辨大模型的幻觉，那就会遇到很多风险。 另外就是我们常说的AI不能背锅,
筛选诊断AI，不要只看准确率,https://api.zhihu.com/articles/1981319002795037037,小桔灯网,另一方面是基于大语言模型的“生成式AI”的爆发性增长，在临床诊断中的直接应用面临监管更严峻的审慎。 表2：AI诊断产品对比（作者制图,
「AI技术已能辅助医生诊断，未来十年内『人机协同』会彻底颠覆医疗行业吗？」?,https://api.zhihu.com/answers/1937530112691144324,健康算法工程师,并为患者提供针对性的治疗建议 。 二、AI 辅助诊断的显著优势 （一）提高诊断准确性 AI 辅助诊断在提升诊断准确性方面有着卓越的表现,
你有通过 AI 诊断过疾病的经历吗？,https://api.zhihu.com/answers/1902705094245478481,留一生,很多病人自己都说不清楚情况，还指望AI帮你下诊断？ 3. AI有时候“太能说”，把病人带到阴沟里。普通人用AI，就当科普健康知识,
AI医疗诊断准确率已超90%，为何三甲医院仍要求医生手动复核？,https://api.zhihu.com/answers/123990029799,没有房子的蛞蝓君,AI医疗诊断准确率是如何定义如何测量的？ 别人都是说AI辅助诊断，为什么？ 目前AI主要功能是在影像学辅助诊断上,
AI 辅助诊断系统引入医院后，医生的工作效率是提高了还是更复杂了？,https://api.zhihu.com/answers/1976592786988999825,山西力汇智联,比如说朔州市大医院的智能导诊机器人，手术机器人，AI辅助诊断等等。 作为相关人员，我必须说现阶段AI还没有到完全正确的地步，需要不停的迭代和更新数据库,
Nature Cancer IF=28.5 | 突破性AI模型实现前列腺癌无创精准诊断与分级,https://api.zhihu.com/articles/1979238177827992620,HOPE,缺乏术前无创精准分级工具，导致过度诊断或治疗不足。 因此，开发一种无创、高精度、可解释的AI诊断系统，具有重要的临床转化价值,
【医疗数据智能诊断】招队友,https://api.zhihu.com/articles/1964046481876059767,Rayne,MICCAI2026/NeurIPS2026，已开发初步AI诊断流程，集成深度学习模型。QS前50医学AI导师团队提供支持，加速创新,
用AI看病，可靠吗?还用做辅助检查吗？,https://api.zhihu.com/answers/116531855182,bianyuce,有病就去医院，不要问ai。当医生使用ai进行检查的时候，就说明某项技术已经非常成熟了，例如用ai在你拍的片子上画出病灶,
为什么大家对 AI 能力边界的认知会有巨大的差异？,https://api.zhihu.com/answers/1967961431426195705,invalid s,deepseek甚至更差的AI都已经超出了你的上限——那你自然会觉得AI无所不能、深不可测。 因此，当你觉得AI太强大太完美了、而你大字不识几个的父母却说AI是个傻子时,
如何看待越来越逼真的ai色情？,https://api.zhihu.com/answers/1969906691706425585,Nan,如今一头扎进 AI 情色赛道，难免透着 “初生牛犊不怕虎” 的盲目。 AI 色情早已暗潮涌动 AI 色情绝不是,
AI辅助诊断系统：5000+疾病提示，看病又快又准！,https://api.zhihu.com/articles/709785745,ABC诊所管家,只要选择了主诉症状，AI智能诊断就会给出对应的疾病和常见症提示。症状选择越多，AI智能诊断越准确。 AI诊断 除了症状,
AI 在辅助诊断方面，离全面普及还有多远？,https://api.zhihu.com/answers/1973840598118204679,隔壁老徐,先进算法能实时处理海量影像数据，支持远程诊断。 2025年医疗设备突破中，AI驱动的诊断成像系统（如用于癌症筛查的智能CT）已成为主流,
在AI辅助医疗诊断中，如何明确AI与医生的责任边界以避免类似误诊事件的发生？,https://api.zhihu.com/answers/1894698062615664432,数据与<em>AI</em>爱好者,现有AI医疗设备没有诊断权，诊断和治疗决策由执业医师负责 我们看看主要国家和地区针对AI诊断权的规定,
AI 医疗诊断出现误判，责任应该由谁来承担？,https://api.zhihu.com/answers/1974071437217273825,山西力汇智联,北京市民张女士因持续胸痛前往某三甲医院就诊。接诊医生使用院内部署的“智诊AI系统”进行辅助诊断，AI根据心电图和CT影像判定为“轻度心肌缺血”,
你有通过 AI 诊断过疾病的经历吗？,https://api.zhihu.com/answers/1903596426753213894,Trwitw,而不是最正确的答案给到了。 所以我是不会通过AI来确诊病的。,
AI 在医学影像诊断中，未来会替代医生吗？,https://api.zhihu.com/answers/1981687958219268473,潘业,目前很多国内医院都已经让AI做初步的影像学诊断和筛选了，最后人工再做复核，,
如何看待中国科学院院士张旭称「 AI 疾病诊断总有一天会精准」？,https://api.zhihu.com/answers/52242297724,低熵池,大部分疾病也不过是根据病症和医学检测报告来判断关联性的结果。 ai早就可以做法律判决了，我觉得疾病诊断并不比法律复杂。 只需要投喂大量的疾病相关数据,
AI医疗诊断准确率超95%，但患者更信任人类医生，如何看待技术与人性在医疗领域的博弈？,https://api.zhihu.com/answers/1914637619507233210,幽幽z,医生将病人的症状，体征全部提取出来，输入给ai，ai得出诊断。ai自行采集信息得出诊断，这两种情况难度根本不是一个级别的,
AI医疗诊断准确率已超90%，为何三甲医院仍要求医生手动复核？,https://api.zhihu.com/answers/123769832583,魔都医疗受害者,“AI医疗诊断准确率已超90%”都证据在哪里？？第一句就是假话，后面就都是带节奏 我使用deepseek查个法条,
目前 AI 在疾病的诊断和治疗上，有哪些成功的应用？,https://api.zhihu.com/answers/3535695376,黑白客,这种早期诊断有助于及时采取治疗措施，保护患者的视力。 心脏病诊断：通过分析心电图数据，AI可以识别出异常心律等心脏病征兆,
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/1949988185041015046,药研观,会部分取代。 AI是基于已有的范式学习，即只有过往发生过，才能做出类似分析，AI诊断的效果，取决于大数据学习的真实性与丰富度,
汽车故障诊断过程，能自动化吗？,https://api.zhihu.com/answers/1976685815108215290,雪松,一直从事汽车诊断这个行业，从传统诊断方案到远程诊断，到现在智能诊断。 什么是智能诊断一直困扰了好几年,
有什么对于Ai来说很难诊断的病症吗？,https://api.zhihu.com/answers/1978391636498202689,陈震原,如果人类被孪生再数字世界，人类的任何疾病都有解药，目前AI存在的缺陷是获取数据的局限性——具身，获取数据的全面性——传感，获取数据的完整性——治理，这些还远远不足，但是很快，都会完善，AI就是在技术、业务融合的背景下，快速成为全能医生,
AI 绘画为什么被抵制？,https://api.zhihu.com/answers/2838392159,TheCat,b站上看到的 这是AI作画前和AI作画后的炎拳,
AI 绘画为什么被抵制？,https://api.zhihu.com/answers/1933592953051386707,白露韦霜,这是题目： 这个是ai画的： 这个是网友们画的 你永远不知道人类的想象力极限在哪里。,
AI 诊断准确率 96%，剩下的 4% 误诊谁来负责？,https://api.zhihu.com/articles/114593952,吴烜xuan三声,因为他们不可能冒着这个风险而跳过自己分析诊断的这一原本就要做的环节，而这个 AI 诊断只是徒增噪音和干扰而已。 那么，就是该 AI 诊断系统的开发商来负？该不能用一句”AI,
AI 在辅助疾病诊断时，具体能达到怎样的准确率和效率？,https://api.zhihu.com/answers/1955270993615499993,东莞大忠,MRI报告实现“拍片后5分钟自动生成结构化诊断建议”。 罕见病和复杂病例诊断：微软的MAI - DxO系统诊断速度提升400%,
Nature Machine Intelligence IF=23.9| AI诊断遗传性视网膜疾病：Eye2Gene实现看图识因,https://api.zhihu.com/articles/1979236729530632172,HOPE,依赖少数专家的经验积累，诊断周期长、漏诊率高。随着基因疗法逐渐进入临床，快速、准确的基因诊断成为治疗的前提。Eye2Gene的诞生,
AI辅助临床诊断的瓶颈与潜力,https://api.zhihu.com/articles/1965005858195878337,量子逐光者,MRI 诊断是一个真实存在且难度较高的问题。许多以往的 AI 医疗研究所选择的领域，医生诊断的准确率可能已高达,
如何看待 AI 真的帮人类做好决策？,https://api.zhihu.com/answers/1979314589243024868,兰吉,AI在现代医院的应用广泛，帮助诊断，治疗，对疑难病的鉴别，诊断都有很大帮助，AI在影像诊断中实现了“效率与精度双提升”。通过深度学习算发，AI可快速处理CT、MRI、X光等影像，自动识别病灶并标注关键信息，肺部CT结节识别：AI系统能在30秒内完成一次胸部CT分析,
我家人被诊断为罕见病，AI 技术能带来新的诊疗希望吗？,https://api.zhihu.com/answers/1974876442421663230,思考人生的香香猪,可以去参加临床试验的，三甲医院都有。 第四，AI诊断不如去好的医院看一个专家号，AI诊断就跟你百度症状一样，越看越糟心,
目前 AI 在疾病的诊断和治疗上，有哪些成功的应用？,https://api.zhihu.com/answers/1954830950144905262,亿康医学,辅助决策。 AI在诊断中的革命性应用 诊断是临床遗传学的核心，AI已深度介入。文章强调，AI能分析多种数据类型,
AI在医疗影像诊断中已展现出较高准确率，但当AI诊断结果与资深医生诊断意见相悖时，应如何决策？,https://api.zhihu.com/answers/1900460698288502378,看不出,"医疗影像诊断ai是可以辅助诊断，当放射科医师怀疑有问题的时候,还有上级医师进一步审核，如果两人都有怀疑的时候还可以全科讨论",
你有通过 AI 诊断过疾病的经历吗？,https://api.zhihu.com/answers/1909946473392628567,iceflame,诊过，太过弱者，无法确诊，列了一堆可能的病，严重怀疑国内的AI是搜索引擎的升级版而非真AI,
AI 诊断肾脏病，比肌酐还准！,https://api.zhihu.com/articles/22565508073,肾科石先生,无疑是把AI发展到了新的高度。 AI看病，能干啥？ 话说AI在医学领域的应用，目前主要在于诊断，判断一个人被诊断为某种疾病「是不是」,
AI 医疗诊断出现误判，责任应该由谁来承担？,https://api.zhihu.com/answers/1973681057200104937,ovmo,责任人肯定是经营者，这经营者包括医院这种医疗机构，以及AI开发者。 当然AI开发者能证明自己的产品并没有过错和缺陷，属于医院操作人员或病患过错使用可以不承担责任,
开发医学影像诊断AI模型，需要掌握哪些知识？,https://api.zhihu.com/answers/105858130196,钱嘟嘟左卫门,可以识别病变（检测）、对病变进行分类（分类）、精确定位病变位置（定位）、比较病变的变化（比较）、分析病变之间的关系（关系）、进行临床诊断（诊断）以及描述病变特征（特征描述）。,
随着 AI 诊断普及，未来医生是否会被诊断器械替代？,https://api.zhihu.com/answers/1971557340546327810,godsevil,CT再怎么分析也就是结节影子，没有细胞和基因突变的信息，没有病理结果不能确诊。 AI能起到辅助和方便的作用。其实大数据分析、医疗智能软件等应用的很早也不断更新,
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/3363080914,木槿,很久之前我曾经预想过人AI诊断治疗用于临床，大量的需要书写记录的文字工作就可以交给AI。可今天看来，AI也可以辅助诊断,
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/3363074693,阿源老师,工业革命在网上都爆发好几次了。 AI医疗我看好的还是帮助写病历和做AI仪器这些，然后卖这些解决方案（设备）,
AI动摇色情产业,https://api.zhihu.com/articles/1978817153772831533,ClefRybak,有线电视也经历了类似的过程，而现在要轮到人工智能（AI）了。 虽然很多其他企业在使用AI上依然迟疑不决，在生产色情内容上该科技已经如火如荼地快进到应用阶段了,
AI 为什么会伪造根本不存在的参考文献？,https://api.zhihu.com/answers/1906001000969503715,Zpuzzle,但很可惜，最后AI给出的答案是错的。 其实对于AI来说，这绝非难事——因为在联网回答的情况下，AI只需要随便到哪个搜索引擎一搜谱,
浙大一女生用 AI 学术造假被麻省理工开除， AI 的普及对学术发展有何影响？,https://api.zhihu.com/answers/77291165509,终将谢幕,那必然是严重的篡改数据，学术造假了。 而且这事儿跟AI一点关系都没有，在没有AI，甚至没有P图软件的年代，照样有大量的人,
为什么使用AI诊断癌症如此困难？,https://api.zhihu.com/articles/19860455553,DeepTech深科技,指出，“即使 AI 模型未达到理想的准确性，在短期内仍可能带来帮助，比如协助病理学家加速诊断过程。” 那么挑战主要有哪些呢,
AI舌象分析：1秒出结果，准确率达95%！,https://api.zhihu.com/articles/1900589487081387594,ABC诊所管家,能够直观反映患者全身气血与脏腑功能，是诊断的重要参考指标。 ABC数字医疗云作为领先的基层AI医疗系统，已正式上线AI舌象分析，进一步提升基层医疗机构诊断效率和准确率,
AI赋能诊断数据的探索与实践,https://api.zhihu.com/articles/1973679391432254030,东信创智,诊断数据管理系统（DDMS）是东信创智的自研诊断数据库管理系统，其核心功能包括ECU诊断数据采集，诊断数据导入、转换、诊断数据文件生成、脚本管理等,
AI医疗诊断准确率已超90%，为何三甲医院仍要求医生手动复核？,https://api.zhihu.com/answers/121604507611,洅州雷霆,比如你让它告诉你枪支的制作，它会拒绝，但换成一种委婉的表达，AI会同意，AI会被上正向价值观时，偏离主线，过于遵守原则和过于不遵守原则都会出现问题,
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/3362814641,雨叔,当然，有很多人并不能接受AI来为他们诊断，医院仍然可以保留人工诊断，然后降低AI诊断的费用，让患者自行选择,
如果AI诊断比医生还准，你会选择先听谁的？,https://api.zhihu.com/answers/1968041737688690861,林间清晨自在风,看病，是为了什么，是为了治病，那既然AI比医生更好更准，那肯定选择AI。,
中国 AI 领域，谁是你最看好的「潜力股」人才？,https://api.zhihu.com/answers/1975130172240963403,纸白,这个时候辅助上智能AI，可能结果更专业。 输入检查指标，症状表现，AI在海量数据网中查询匹配，给出的诊断结果更有依据,
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/112973281526,拉尼亚凯亚,这是肯定的，AI的准确率已经超过人类医生，有医生说AI诊断医生复查，搞笑，不复查还好点，复查了反而把准确率降低了,
AI 在医学影像诊断中的应用，究竟是辅助医生还是可能取代医生？,https://api.zhihu.com/answers/1970902580973515770,雪夜梦殇,我认为AI在医学中只能起到辅助作用，因为人的疾病是在不断变异的，而AI被写出来的，是固化的。就算是现代医学中所有的病历都被写进AI的记忆里,
《荷塘月色》被检出高AI率，内容包含 AI 检测是否还值得信任？,https://api.zhihu.com/answers/1905006328449074340,delight,《美国宪法》以及《圣经》的部分内容被 AI 检测软件判断是由 AI 创作的。 学术不端检测系统 （比如说,
随着 AI 诊断普及，未来医生是否会被诊断器械替代？,https://api.zhihu.com/answers/1971546768526251220,萌萌,太会了。 ai的属性决定了它可以成为一个全才，它的数据库里装得下成千上万个医生一辈子也学不完的知识。,
随着 AI 诊断普及，未来医生是否会被诊断器械替代？,https://api.zhihu.com/answers/1971888788331557157,自由的大狼狗,不舒服-挂相应科室-医生问诊确定方向-开具具体检查-得到参数-确诊-用药。 这个流程里面医生的作用非常重要，因为病人并不能诊断自己的病情。 体检,
花15个月研究了几乎所有的AI技术，我得出了一个让人难以接受的真相,https://api.zhihu.com/articles/13802161981,Morgan,有些朋友花了很多钱学习“AI绘画”、”AI视频“、“AI写作”等各种各样的课程。然而，用AI画几张图，就能成设计师了吗,
DeepSeek 会让医生失业吗？,https://api.zhihu.com/answers/97009639725,pf wang,最先被AI取代的应该是影像科医生，对于普通医生来讲暂时还是安全的，毕竟说破天了它也不能直接给病人开药,
怎么成为一个 ai agent 工程师？,https://api.zhihu.com/answers/1948826620803657995,CodeCrafter,你缺的不是工程能力，而是对 AI 系统特有范式的理解和实践。 从后端转 AI Agent 工程师，核心是转变思维模式,
怎样一眼看出，内容是AI写出来的？,https://api.zhihu.com/answers/1977693593750766092,云上的夙愿,简而言之，AI写出的东西很完美，没有错别字和语法上的错误。 而且大量使用华而不实的修辞手法，并且带着一股很生硬的感觉,
李彦宏称「中国基本不会再出Open AI」，如何看待这一言论？还有哪些信息值得关注？,https://api.zhihu.com/answers/2954104553,q9adg,这一点颇类似今天的app生态。 例如，专门处理癌症诊断ai，将仅仅接受医学图像的输入，给出诊断输出，按照请求内容估价和以其收入担保其输出的连带责任,
你认为该图片是真实拍摄的还是由AI生成的？,https://api.zhihu.com/answers/1972328982130189109,Martian,以前知乎也有过类似辨别ai图片的大讨论（当时的图是一个穿着球衣坐在看台的女孩），现在看来也是一眼ai，也就只有在刚出现的时候能够骗骗人罢了,
广东深圳首批 70 名「AI 公务员」正式上岗，会带来哪些影响？AI 公务员未来还能胜任哪些岗位？,https://api.zhihu.com/answers/103788316074,古都闲云,由于场景、责任方面的限制，与其说是“AI公务员”，不如说是“AI照章办事员”。通过AI替代照章办事确实能够节省出一部分人力,
健康AI从技术到爆款，最难跨越的鸿沟是什么？,https://api.zhihu.com/answers/1952703967852208380,懒言者,在目前的人工智能发展水平下，单纯依靠AI诊断疾病的方法，当然是不靠谱的，AI当然也不可能替代医生的临床地位,
2025年，AI在医疗诊断中的最新应用案例和效果评估如何？,https://api.zhihu.com/answers/1893228177360389411,亚创科技,再到辅助医生诊断，AI病情诊断建议，到全程的AI门诊病历质控，AI住院质控，AI的医疗诊断已经在慢慢的,
目前常用于医疗诊断辅助的AI模型算法,https://api.zhihu.com/articles/707094388,胡春雨,Keynote：目前常用于医疗诊断辅助的AI模型算法 1， LASSO回归，采用L1正则化，在模型系数绝对值之和小于某常数的条件下,
像deepseek这种ai何时能应用于医疗领域？,https://api.zhihu.com/answers/98386772747,诗与星空,识别准确率大于人类医师。 前几年去省精卫看医生，已经用AI预诊（只不过感觉那个AI智商有限）。 DeepSeek发布之后,
故障诊断，请问一下哪个方向比较好呢？,https://api.zhihu.com/answers/2781994216,小波律动,虽然都可以做故障诊断，但是故障诊断本身并不是一个成熟的方向，找工作基本没戏，boss直聘上搜故障诊断，提供职位的基本是个位数,
匿名说一个你行业的内幕，让大家知道一下好不？,https://api.zhihu.com/answers/1927128271398638342,小富即安可以理解,现在ai强大到你把身体不适的症状输入给它，它的判断比一般的医生都准，当然你要多用几个ai，豆包，Gemini,
现代AI诊疗是否可以人工诊断？,https://api.zhihu.com/answers/1933612734559286350,Dreamtraveler,AI可以做一些基础重复的工作，复杂，疑难杂症，还是人工处理,
如果AI诊断比医生还准，你会选择先听谁的？,https://api.zhihu.com/answers/1966505995036517743,观众思考,诊断是为治疗服务，没有满意的治疗，诊断只是空中楼阁，目前AI的治疗比优秀医生差太多。,
如何看待 AI 真的帮人类做好决策？,https://api.zhihu.com/answers/1981436526425573118,1375,对依靠经验判断的领域来说，使用AI辅助决策意义深远 比如临床诊断。AI辅助决策能够将患者的病史个例与后台的海量案例进行数据比对,
如果你的诊断主要由 AI 给出，你会更信任医生还是 AI 的结论？,https://api.zhihu.com/answers/1970445526404149825,串子菌,医生诊断错了医生背锅，AI诊断错了谁来背锅？,
怎么知道Ai给出的答案是胡乱编造的还是事实？,https://api.zhihu.com/answers/1893277967901258382,沅华,就笔者所见，尚属首例。人类社会进入AI时代后，获取信息成本再次降低，然而，AI并不能创造出准确的信息——在中文互联网这个垃圾场,
《荷塘月色》被检出高AI率，内容包含 AI 检测是否还值得信任？,https://api.zhihu.com/answers/1906240525666857280,程墨Morgan,当然容易被检测系统认定《荷塘月色》是AI生成的。 因为AI并没有脑子和判断力，它就只是模式识别而已，AI大模型就是靠这些网络公共空间的数据来训练的,
AI泡沫还能持续多久？,https://api.zhihu.com/answers/1954345043272927116,不言,to c的ai是没有商业价值的。除非你能做到绝对垄断。但显然不可能。 我来举例，最牛逼的ai做翻译，假设能做到信雅达且亿分之一错误率,
哪些领域或行业可能会因为 AI 技术的应用而迎来爆发性的增长？,https://api.zhihu.com/answers/1893623745282818351,溪亭日暮,写在最后： 当AI渗透率超过一定程度时，人类从执行者升级为决策者，AI则成为基础设施。这就是“+AI”和“AI+”的核心区别,
什么样的代码一看就知道是ai写的？,https://api.zhihu.com/answers/1926766450204447753,llamn,看变量名就能提升英语水平的那种,
如何评价豆包AI？,https://api.zhihu.com/answers/1931456692555592461,打铁灰,其他ai顶多是无法回答，豆包是我第一个见不回答还要教训你的ai。我给她发乌克兰饥荒的资料，她就急了，用“苏联是反法西斯战争重要组成……”这种话来转移话题,
沉迷「AI 恋人」，美国 14 岁少年自杀，成全球首例 AI 致死案，有哪些警示作用？AI 应背锅吗？,https://api.zhihu.com/answers/14265981415,德里克文,他的家人和心理医生不能提供足够的帮助，他只能与AI对话寻求心理慰藉。 大多数人在心情好时并不想与AI交流，因为人们知道AI不需要人类提供什么,
AI判断病，你们怎么看这个事情么？,https://api.zhihu.com/answers/1951220751203045725,研发部老刘,2024 瑞金医院 瑞医智影 ：专注医学影像分析诊断 医院主导。 2024 复旦大学中山医院 中山医享智汇,
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/1959235538994337681,一只医学图像帕鲁,1️⃣ 纯文本诊断，AI完胜 在只给病例文字描述的情况下，o3模型生成的前十个鉴别诊断中，有84%都包含了最终的正确诊断,
AI医疗诊断普及后，误诊责任该由谁承担？,https://api.zhihu.com/answers/127595814668,鐂畱,准确率到了人类所不能企及的程度， 可以考虑ai诊断直接作爲权威诊断结果， ai医疗软件提供方直接对诊断结果负责。 但是这一结果,
现代AI诊疗是否可以人工诊断？,https://api.zhihu.com/answers/1933670033151758495,京墨,我认为目前还全面取代不了 首先ai需要输入问诊情况，这个情况就因人而异了，目前市面ai还比较死板，能因病而异,
AI率太高，这个三个文章检测工具你需要用,https://api.zhihu.com/articles/1927496659618739610,跑者笔记,matrix.tencent.com/ai-detect/ 之前有的文章ai率太高了，所以特别伤。建议大家发文前都测一下,
AI 辅助诊断普及后，影像科医生的核心价值和职责将如何演变？,https://api.zhihu.com/answers/1968666026465038729,<em>AI</em>木溪,医生决策。 目前AI主要是利用图像识别替代医生的眼睛，降低医生疲劳度，提高效率。但是诊断决策还是医生。,
如何判定一篇文章是AI写的还是人写的？依据在哪里？,https://api.zhihu.com/answers/1981029746306462210,轩辕乱弹,就是用来检测文章是不是AI写的。 其实吧，AI文很容易鉴别，你看那种讲了一大堆，面面俱到的，就是AI，因为AI最大的问题是没有情绪和态度,
AI医生在三甲医院辅助诊疗，病情评估更快更准，3-5分钟给出诊断报告，AI未来会取代人类医生吗？,https://api.zhihu.com/answers/100158696517,医联健康,不知道说的是不是医联的在2023年和华西医院主治医生的一个临床试验数据 AI诊疗一致性报道截图 迄今为止，AI在医疗领域的应用更多的是辅助工作,
P站被AI“屠榜”后，画圈顶流们破防了,https://api.zhihu.com/articles/617849495,游民星空,遍地是AI “AI、AI，全寄吧是AI。” 上班在P站鉴赏艺术图像的我，发出了痛苦的哀嚎。 最近想在pixiv这个网站找个角色的非AI图片,
为了故意刁难AI，科学家们制造了这1200个问题，超强AI被“打回原形”,https://api.zhihu.com/articles/77357492,量子位,而只是描述他的职业——维也纳金色大厅的档案管理员，那么AI就会傻眼。 所以，研究人员们都在努力创造更高难度的问题，即对抗样本，来迫使AI用人类的方式思考问题,
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/109425379728,BloodMoon,甚至不愿意简单做一下fact check，更别说医学这种门槛极高的行业，只信AI容易把自己治死。,
在医学影像 AI 辅助诊断中，如何有效解决「数据孤岛」问题？,https://api.zhihu.com/answers/1977710426604205927,人工不智能,数据孤岛问题从被广泛提及，到互联互通的引导推进，直到现在其实仍没有真正解决。 所以对企业来讲，能打破数据孤岛效应的最直接有效方法,
为什么绘圈对AI绘画痛恶欲绝，但其他圈子对AI创作的态度就比较温和？,https://api.zhihu.com/answers/1942292512925549087,察合台可汗,笑死，真对ai赶尽杀绝的还得是网文。 绘画圈还是不够商业化，ai绘画已经到了可以威胁普通画师的时候才想着抵制,
