keyword,url,user,comment_content,ai_analysis,is_valid,keywords,sentiment
AI 辅助诊断普及后，医生角色会如何转变？,https://api.zhihu.com/answers/1977692103904620631,知乎用户K哥,世界上绝大多数的医生实际上没有AI出色。但是，AI不了解人类社会的价值和规则，医学不仅仅是自然科学，还有社会属性,,True,"认可,客观,谨慎",neutral
人工智能会让医生失业吗?,https://api.zhihu.com/answers/2716591337,知乎用户CVsDAc,人工智能不会完全取代人类医生，但肯定会提高医生的表现，同时以更低的成本为患者提供更多的医疗服务。,,True,"肯定,认可,支持,积极,效率提升",positive
随着 AI 诊断普及，未来医生是否会被诊断器械替代？,https://api.zhihu.com/answers/1971515396445148329,简e,会的，随着 AI 诊断普及，未来医生会被诊断器械替代。患者到医院看病好比检车流水线，从进医院大门到最后处方拿药,,True,"担忧,流水线化,替代顾虑",negative
医院临床各个科室最容易先被人工智能冲击的是哪些个？,https://api.zhihu.com/answers/843002440,曼迪迪没有腰,这部电影中的情节很有可能变成现实。2018年的世界人工智能大会出现的智能机器人，已经可以初步做到提醒老人吃药、关门窗、关煤气等,,True,"客观判断,可能性认知,初步进展",neutral
本人是临床医学专业本科生，而我对人工智能比较感兴趣，想问一临床医学可以和人工智能进行学科交叉吗？,https://api.zhihu.com/answers/611697452,槲寄生,智能医学专业，国内新开设的专业，由天津大学和天津医科大学联合开设，感觉最为符合题主的需求，目前招收本科生,,True,符合需求,neutral
当一个医生失去了所有现代器具只保留基础工具还能做什么?,https://api.zhihu.com/answers/1945110667699922902,超哥说医,全离了现代器具，其他行业是质变，医学只能算量变，计算机，人工智能直接废了，土木回归人力牛拉肩挑，而医学，塞麦尔维斯光发现一个术前要洗手(甚至只是简单洗手,,True,"否定,质疑",negative
有没有天大或者南开的同学 学 智能医学工程专业的，讲讲感受呗，这个专业咋样啊？,https://api.zhihu.com/answers/728955423,刘白,智能医学工程，一听就是为了结合当前热点开设的新专业，这种新专业课程设置不完备，同时应该也还没被就业市场接纳,,True,"担忧,不信任,风险,不完备,未接纳",negative
让DeepSeek看病，给出的诊断和医学博士一样？,https://api.zhihu.com/articles/23485789171,ABC诊所管家,这个病例我们让成都中医药大学医学博士、ABC医学顾问胡老师进行了诊断，得到的结果和处方如下： DeepSeek 的诊断也提到了脾虚痰阻、心神失养，诊断结果几乎一模一样,,True,"客观,一致,诊断匹配",neutral
人工智能达到了什么程度？,https://api.zhihu.com/answers/410174821,葉一,在皮肤科领域诊断的准确性，AI已经超过最有经验的医生了 相关研究发表在2017年2月的Nature上,,True,"认可,肯定,准确性优势,看好",positive
你有通过 AI 诊断过疾病的经历吗？,https://api.zhihu.com/answers/1903461124990567555,test,没有，AI诊断只能是辅助，有症状还是需要医生看，最好去医院，哪怕是去小诊所看。 AI诊断最大的问题是过于依赖,,True,"辅助定位,依赖担忧",negative
AI诊断到底有多准？临床专家给出最新权威观点,https://api.zhihu.com/articles/1978125330255476281,高科前哨快讯,“AI诊断到底有多准？” 这是很多人面对 AI 医疗时最真实的疑问。 最近，多位临床专家在业内论坛上给出了相对一致的最新观点,,True,"疑问,真实疑问,一致观点",neutral
面对 AI 给出的医疗诊断或治疗方案，公众的信任度究竟几何？,https://api.zhihu.com/answers/1979135476859413515,红色摇滚乐,作为玩惯了AI的人，肯定推荐AI的医疗诊断啊。 AI已经把全部医学出版物都训练了一遍，只要把医疗诊断和实际病情发展再训练进去,,True,"推荐,认可,看好",positive
AI医疗诊断准确率已超90%，为何三甲医院仍要求医生手动复核？,https://api.zhihu.com/answers/1977788054338020249,医策科技,AI医疗诊断准确率超90%仍要求医生手动复核，核心原因在于临床应用的复杂性和医疗行为本身对安全性的极致追求,,True,"客观,谨慎,安全性重视",neutral
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/109171957950,极萨学院冷哲,是可以比较好的运用大模型来进行很多病情的探讨和诊断，但如果你没有，你不能分辨大模型的幻觉，那就会遇到很多风险。 另外就是我们常说的AI不能背锅,,True,"认可,风险,担忧,客观",neutral
筛选诊断AI，不要只看准确率,https://api.zhihu.com/articles/1981319002795037037,小桔灯网,另一方面是基于大语言模型的“生成式AI”的爆发性增长，在临床诊断中的直接应用面临监管更严峻的审慎。 表2：AI诊断产品对比（作者制图,,True,"审慎,谨慎,监管关注,客观",neutral
「AI技术已能辅助医生诊断，未来十年内『人机协同』会彻底颠覆医疗行业吗？」?,https://api.zhihu.com/answers/1937530112691144324,健康算法工程师,并为患者提供针对性的治疗建议 。 二、AI 辅助诊断的显著优势 （一）提高诊断准确性 AI 辅助诊断在提升诊断准确性方面有着卓越的表现,,True,"认可,肯定,卓越,优势,显著",positive
你有通过 AI 诊断过疾病的经历吗？,https://api.zhihu.com/answers/1902705094245478481,留一生,很多病人自己都说不清楚情况，还指望AI帮你下诊断？ 3. AI有时候“太能说”，把病人带到阴沟里。普通人用AI，就当科普健康知识,,True,"质疑,批评,不信任,谨慎,观望",negative
AI 辅助诊断系统引入医院后，医生的工作效率是提高了还是更复杂了？,https://api.zhihu.com/answers/1976592786988999825,山西力汇智联,比如说朔州市大医院的智能导诊机器人，手术机器人，AI辅助诊断等等。 作为相关人员，我必须说现阶段AI还没有到完全正确的地步，需要不停的迭代和更新数据库,,True,"客观,需迭代,未完全正确",neutral
Nature Cancer IF=28.5 | 突破性AI模型实现前列腺癌无创精准诊断与分级,https://api.zhihu.com/articles/1979238177827992620,HOPE,缺乏术前无创精准分级工具，导致过度诊断或治疗不足。 因此，开发一种无创、高精度、可解释的AI诊断系统，具有重要的临床转化价值,,True,"认可,重要价值,有意义",positive
用AI看病，可靠吗?还用做辅助检查吗？,https://api.zhihu.com/answers/116531855182,bianyuce,有病就去医院，不要问ai。当医生使用ai进行检查的时候，就说明某项技术已经非常成熟了，例如用ai在你拍的片子上画出病灶,,True,"否定,认可,谨慎,客观,成熟",neutral
AI 在辅助诊断方面，离全面普及还有多远？,https://api.zhihu.com/answers/1973840598118204679,隔壁老徐,先进算法能实时处理海量影像数据，支持远程诊断。 2025年医疗设备突破中，AI驱动的诊断成像系统（如用于癌症筛查的智能CT）已成为主流,,True,客观,neutral
在AI辅助医疗诊断中，如何明确AI与医生的责任边界以避免类似误诊事件的发生？,https://api.zhihu.com/answers/1894698062615664432,数据与<em>AI</em>爱好者,现有AI医疗设备没有诊断权，诊断和治疗决策由执业医师负责 我们看看主要国家和地区针对AI诊断权的规定,,True,客观,neutral
你有通过 AI 诊断过疾病的经历吗？,https://api.zhihu.com/answers/1903596426753213894,Trwitw,而不是最正确的答案给到了。 所以我是不会通过AI来确诊病的。,,True,"不信任,否定,拒绝",negative
AI 在医学影像诊断中，未来会替代医生吗？,https://api.zhihu.com/answers/1981687958219268473,潘业,目前很多国内医院都已经让AI做初步的影像学诊断和筛选了，最后人工再做复核，,,True,客观,neutral
如何看待中国科学院院士张旭称「 AI 疾病诊断总有一天会精准」？,https://api.zhihu.com/answers/52242297724,低熵池,大部分疾病也不过是根据病症和医学检测报告来判断关联性的结果。 ai早就可以做法律判决了，我觉得疾病诊断并不比法律复杂。 只需要投喂大量的疾病相关数据,,True,"认可,看好,客观,可实现",positive
AI医疗诊断准确率超95%，但患者更信任人类医生，如何看待技术与人性在医疗领域的博弈？,https://api.zhihu.com/answers/1914637619507233210,幽幽z,医生将病人的症状，体征全部提取出来，输入给ai，ai得出诊断。ai自行采集信息得出诊断，这两种情况难度根本不是一个级别的,,True,,neutral
AI医疗诊断准确率已超90%，为何三甲医院仍要求医生手动复核？,https://api.zhihu.com/answers/123769832583,魔都医疗受害者,“AI医疗诊断准确率已超90%”都证据在哪里？？第一句就是假话，后面就都是带节奏 我使用deepseek查个法条,,True,"否定,质疑,不信任",negative
目前 AI 在疾病的诊断和治疗上，有哪些成功的应用？,https://api.zhihu.com/answers/3535695376,黑白客,这种早期诊断有助于及时采取治疗措施，保护患者的视力。 心脏病诊断：通过分析心电图数据，AI可以识别出异常心律等心脏病征兆,,True,"客观,有效,可靠,有益",neutral
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/1949988185041015046,药研观,会部分取代。 AI是基于已有的范式学习，即只有过往发生过，才能做出类似分析，AI诊断的效果，取决于大数据学习的真实性与丰富度,,True,"客观,谨慎",neutral
有什么对于Ai来说很难诊断的病症吗？,https://api.zhihu.com/answers/1978391636498202689,陈震原,如果人类被孪生再数字世界，人类的任何疾病都有解药，目前AI存在的缺陷是获取数据的局限性——具身，获取数据的全面性——传感，获取数据的完整性——治理，这些还远远不足，但是很快，都会完善，AI就是在技术、业务融合的背景下，快速成为全能医生,,True,"期待,看好,不足,完善,认可",positive
AI 诊断准确率 96%，剩下的 4% 误诊谁来负责？,https://api.zhihu.com/articles/114593952,吴烜xuan三声,因为他们不可能冒着这个风险而跳过自己分析诊断的这一原本就要做的环节，而这个 AI 诊断只是徒增噪音和干扰而已。 那么，就是该 AI 诊断系统的开发商来负？该不能用一句”AI,,True,"风险,干扰,质疑,责任",negative
AI 在辅助疾病诊断时，具体能达到怎样的准确率和效率？,https://api.zhihu.com/answers/1955270993615499993,东莞大忠,MRI报告实现“拍片后5分钟自动生成结构化诊断建议”。 罕见病和复杂病例诊断：微软的MAI - DxO系统诊断速度提升400%,,True,"高效,便捷,清晰,客观",neutral
如何看待 AI 真的帮人类做好决策？,https://api.zhihu.com/answers/1979314589243024868,兰吉,AI在现代医院的应用广泛，帮助诊断，治疗，对疑难病的鉴别，诊断都有很大帮助，AI在影像诊断中实现了“效率与精度双提升”。通过深度学习算发，AI可快速处理CT、MRI、X光等影像，自动识别病灶并标注关键信息，肺部CT结节识别：AI系统能在30秒内完成一次胸部CT分析,,True,"认可,效率,精度,快速,帮助",positive
我家人被诊断为罕见病，AI 技术能带来新的诊疗希望吗？,https://api.zhihu.com/answers/1974876442421663230,思考人生的香香猪,可以去参加临床试验的，三甲医院都有。 第四，AI诊断不如去好的医院看一个专家号，AI诊断就跟你百度症状一样，越看越糟心,,True,"否定,糟心,不信任,不如",negative
目前 AI 在疾病的诊断和治疗上，有哪些成功的应用？,https://api.zhihu.com/answers/1954830950144905262,亿康医学,辅助决策。 AI在诊断中的革命性应用 诊断是临床遗传学的核心，AI已深度介入。文章强调，AI能分析多种数据类型,,True,革命性,positive
AI在医疗影像诊断中已展现出较高准确率，但当AI诊断结果与资深医生诊断意见相悖时，应如何决策？,https://api.zhihu.com/answers/1900460698288502378,看不出,"医疗影像诊断ai是可以辅助诊断，当放射科医师怀疑有问题的时候,还有上级医师进一步审核，如果两人都有怀疑的时候还可以全科讨论",,True,"客观,辅助,审核,全科讨论",neutral
你有通过 AI 诊断过疾病的经历吗？,https://api.zhihu.com/answers/1909946473392628567,iceflame,诊过，太过弱者，无法确诊，列了一堆可能的病，严重怀疑国内的AI是搜索引擎的升级版而非真AI,,True,"怀疑,无法确诊,不信任,否定",negative
AI 诊断肾脏病，比肌酐还准！,https://api.zhihu.com/articles/22565508073,肾科石先生,无疑是把AI发展到了新的高度。 AI看病，能干啥？ 话说AI在医学领域的应用，目前主要在于诊断，判断一个人被诊断为某种疾病「是不是」,,True,"认可,新高度,客观",positive
AI 医疗诊断出现误判，责任应该由谁来承担？,https://api.zhihu.com/answers/1973681057200104937,ovmo,责任人肯定是经营者，这经营者包括医院这种医疗机构，以及AI开发者。 当然AI开发者能证明自己的产品并没有过错和缺陷，属于医院操作人员或病患过错使用可以不承担责任,,True,"肯定,客观判断",neutral
随着 AI 诊断普及，未来医生是否会被诊断器械替代？,https://api.zhihu.com/answers/1971557340546327810,godsevil,CT再怎么分析也就是结节影子，没有细胞和基因突变的信息，没有病理结果不能确诊。 AI能起到辅助和方便的作用。其实大数据分析、医疗智能软件等应用的很早也不断更新,,True,"辅助,方便,客观,可辅助",neutral
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/3363080914,木槿,很久之前我曾经预想过人AI诊断治疗用于临床，大量的需要书写记录的文字工作就可以交给AI。可今天看来，AI也可以辅助诊断,,True,"期待,认可",positive
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/3363074693,阿源老师,工业革命在网上都爆发好几次了。 AI医疗我看好的还是帮助写病历和做AI仪器这些，然后卖这些解决方案（设备）,,True,看好,positive
AI 为什么会伪造根本不存在的参考文献？,https://api.zhihu.com/answers/1906001000969503715,Zpuzzle,但很可惜，最后AI给出的答案是错的。 其实对于AI来说，这绝非难事——因为在联网回答的情况下，AI只需要随便到哪个搜索引擎一搜谱,,True,"可惜,否定,错误回答",negative
为什么使用AI诊断癌症如此困难？,https://api.zhihu.com/articles/19860455553,DeepTech深科技,指出，“即使 AI 模型未达到理想的准确性，在短期内仍可能带来帮助，比如协助病理学家加速诊断过程。” 那么挑战主要有哪些呢,,True,"客观,谨慎,可尝试",neutral
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/3362814641,雨叔,当然，有很多人并不能接受AI来为他们诊断，医院仍然可以保留人工诊断，然后降低AI诊断的费用，让患者自行选择,,True,"不信任,客观建议,可选择",neutral
如果AI诊断比医生还准，你会选择先听谁的？,https://api.zhihu.com/answers/1968041737688690861,林间清晨自在风,看病，是为了什么，是为了治病，那既然AI比医生更好更准，那肯定选择AI。,,True,"认可,看好,支持,肯定",positive
中国 AI 领域，谁是你最看好的「潜力股」人才？,https://api.zhihu.com/answers/1975130172240963403,纸白,这个时候辅助上智能AI，可能结果更专业。 输入检查指标，症状表现，AI在海量数据网中查询匹配，给出的诊断结果更有依据,,True,"认可,专业,有依据,支持",positive
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/112973281526,拉尼亚凯亚,这是肯定的，AI的准确率已经超过人类医生，有医生说AI诊断医生复查，搞笑，不复查还好点，复查了反而把准确率降低了,,True,"肯定,搞笑,认可,否定,质疑",positive
AI 在医学影像诊断中的应用，究竟是辅助医生还是可能取代医生？,https://api.zhihu.com/answers/1970902580973515770,雪夜梦殇,我认为AI在医学中只能起到辅助作用，因为人的疾病是在不断变异的，而AI被写出来的，是固化的。就算是现代医学中所有的病历都被写进AI的记忆里,,True,"客观,谨慎,不高估",neutral
随着 AI 诊断普及，未来医生是否会被诊断器械替代？,https://api.zhihu.com/answers/1971546768526251220,萌萌,太会了。 ai的属性决定了它可以成为一个全才，它的数据库里装得下成千上万个医生一辈子也学不完的知识。,,True,"认可,看好,能力强,知识丰富",positive
DeepSeek 会让医生失业吗？,https://api.zhihu.com/answers/97009639725,pf wang,最先被AI取代的应该是影像科医生，对于普通医生来讲暂时还是安全的，毕竟说破天了它也不能直接给病人开药,,True,"安全,客观",neutral
李彦宏称「中国基本不会再出Open AI」，如何看待这一言论？还有哪些信息值得关注？,https://api.zhihu.com/answers/2954104553,q9adg,这一点颇类似今天的app生态。 例如，专门处理癌症诊断ai，将仅仅接受医学图像的输入，给出诊断输出，按照请求内容估价和以其收入担保其输出的连带责任,,True,"客观,中立",neutral
健康AI从技术到爆款，最难跨越的鸿沟是什么？,https://api.zhihu.com/answers/1952703967852208380,懒言者,在目前的人工智能发展水平下，单纯依靠AI诊断疾病的方法，当然是不靠谱的，AI当然也不可能替代医生的临床地位,,True,"不靠谱,不认可,否定,质疑",negative
2025年，AI在医疗诊断中的最新应用案例和效果评估如何？,https://api.zhihu.com/answers/1893228177360389411,亚创科技,再到辅助医生诊断，AI病情诊断建议，到全程的AI门诊病历质控，AI住院质控，AI的医疗诊断已经在慢慢的,,True,"客观,逐步发展",neutral
像deepseek这种ai何时能应用于医疗领域？,https://api.zhihu.com/answers/98386772747,诗与星空,识别准确率大于人类医师。 前几年去省精卫看医生，已经用AI预诊（只不过感觉那个AI智商有限）。 DeepSeek发布之后,,True,"认可,有限,预诊尝试,客观",neutral
匿名说一个你行业的内幕，让大家知道一下好不？,https://api.zhihu.com/answers/1927128271398638342,小富即安可以理解,现在ai强大到你把身体不适的症状输入给它，它的判断比一般的医生都准，当然你要多用几个ai，豆包，Gemini,,True,"认可,准确,强大,肯定",positive
现代AI诊疗是否可以人工诊断？,https://api.zhihu.com/answers/1933612734559286350,Dreamtraveler,AI可以做一些基础重复的工作，复杂，疑难杂症，还是人工处理,,True,"客观,明确,分工清晰,基础能力认知",neutral
如果AI诊断比医生还准，你会选择先听谁的？,https://api.zhihu.com/answers/1966505995036517743,观众思考,诊断是为治疗服务，没有满意的治疗，诊断只是空中楼阁，目前AI的治疗比优秀医生差太多。,,True,"不满意,差距大,否定,差太多",negative
如何看待 AI 真的帮人类做好决策？,https://api.zhihu.com/answers/1981436526425573118,1375,对依靠经验判断的领域来说，使用AI辅助决策意义深远 比如临床诊断。AI辅助决策能够将患者的病史个例与后台的海量案例进行数据比对,,True,"认可,肯定,有意义,有价值",positive
如果你的诊断主要由 AI 给出，你会更信任医生还是 AI 的结论？,https://api.zhihu.com/answers/1970445526404149825,串子菌,医生诊断错了医生背锅，AI诊断错了谁来背锅？,,True,"担忧,责任顾虑,风险",negative
沉迷「AI 恋人」，美国 14 岁少年自杀，成全球首例 AI 致死案，有哪些警示作用？AI 应背锅吗？,https://api.zhihu.com/answers/14265981415,德里克文,他的家人和心理医生不能提供足够的帮助，他只能与AI对话寻求心理慰藉。 大多数人在心情好时并不想与AI交流，因为人们知道AI不需要人类提供什么,,True,"无奈,寻求慰藉,不想交流,不依赖",neutral
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/1959235538994337681,一只医学图像帕鲁,1️⃣ 纯文本诊断，AI完胜 在只给病例文字描述的情况下，o3模型生成的前十个鉴别诊断中，有84%都包含了最终的正确诊断,,True,"认可,准确,有效,高效",positive
AI医疗诊断普及后，误诊责任该由谁承担？,https://api.zhihu.com/answers/127595814668,鐂畱,准确率到了人类所不能企及的程度， 可以考虑ai诊断直接作爲权威诊断结果， ai医疗软件提供方直接对诊断结果负责。 但是这一结果,,True,"认可,肯定,建议,负责,权威",positive
现代AI诊疗是否可以人工诊断？,https://api.zhihu.com/answers/1933670033151758495,京墨,我认为目前还全面取代不了 首先ai需要输入问诊情况，这个情况就因人而异了，目前市面ai还比较死板，能因病而异,,True,"难取代,死板,因人而异",neutral
AI 辅助诊断普及后，影像科医生的核心价值和职责将如何演变？,https://api.zhihu.com/answers/1968666026465038729,<em>AI</em>木溪,医生决策。 目前AI主要是利用图像识别替代医生的眼睛，降低医生疲劳度，提高效率。但是诊断决策还是医生。,,True,"客观,明确,效率",neutral
AI医生在三甲医院辅助诊疗，病情评估更快更准，3-5分钟给出诊断报告，AI未来会取代人类医生吗？,https://api.zhihu.com/answers/100158696517,医联健康,不知道说的是不是医联的在2023年和华西医院主治医生的一个临床试验数据 AI诊疗一致性报道截图 迄今为止，AI在医疗领域的应用更多的是辅助工作,,True,"客观,辅助",neutral
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/109425379728,BloodMoon,甚至不愿意简单做一下fact check，更别说医学这种门槛极高的行业，只信AI容易把自己治死。,,True,"担忧,风险,不信任,害怕",negative
AI 诊断能力大突破！比医生准 4 倍还省钱，微软新研究颠覆传统模式,https://api.zhihu.com/articles/1925556669586323102,残友<em>人工智能</em>,再开检查？最后才下诊断？ 这个“一步步找线索”的过程，才是真实的临床诊断逻辑。但过去评估AI的诊断能力时，却总像在“开卷考试”,,True,"客观,评估质疑,真实逻辑认知",neutral
AI看病靠谱吗？,https://api.zhihu.com/answers/115465859261,今日热点,但不能完全替代医生的专业诊断，以下是具体分析： AI看病的可靠性 1. 辅助诊断方面表现优异：AI在标准化诊疗场景中表现出色,,True,"表现优异,客观,认可",positive
AI 在医学影像诊断中的应用，究竟是辅助医生还是可能取代医生？,https://api.zhihu.com/answers/1970754879829045746,闫树芳,被设定、通过AI语言编程，作有限影像诊断计算分辨率，最终要依靠临床医生根据八方检查诊断的综合叛断为机（基）准,,True,"有限,依赖医生,客观,综合判断",neutral
AI医生在三甲医院辅助诊疗，病情评估更快更准，3-5分钟给出诊断报告，AI未来会取代人类医生吗？,https://api.zhihu.com/answers/105150685411,雍州精神科主任,然后等医生开了药在加进去。 就这种流程，我觉得ai觉得比人做的更好、效率更高，诊断结果表达更详细，最重要的是它还没有情绪呀,,True,"认可,效率高,详细,无情绪,更好",positive
现在AI真的可以仅凭描述就可以准确判定患者病情吗？,https://api.zhihu.com/answers/1977297223927735130,muxing,一个人站在AI面前，AI最多能采集病史，不开检查单，化验单，它能分析什么？你不可能让患者花一个小时填写调查问卷吧,,True,"质疑,不合理,担忧",negative
如果你的诊断主要由 AI 给出，你会更信任医生还是 AI 的结论？,https://api.zhihu.com/answers/1971561205312263506,江晓春,无论AI如何先进，无论其发展到什么水平，诊断结论的最后作出只能是临床医生。AI的分析只能作为参考。,,True,"参考,客观,谨慎",neutral
当AI诊断系统准确率突破90%，医生的「不可替代性」将如何重构医疗伦理与职业生态？,https://api.zhihu.com/answers/1896697924597036616,肖伯谦 健康之道,如果AI诊断的准确率真正突破百分之九十，那相对人的百分之七十的准确率高很多，如此，误诊的责任就是一个认知角度问题……,,True,"客观,分析,责任探讨",neutral
现代AI诊疗是否可以人工诊断？,https://api.zhihu.com/answers/1934281655830427395,西域猫,还早，正规的医院应该不敢让AI承担这个诊断的责任。,,True,"不信任,担忧,不敢承担,责任顾虑",negative
现代AI诊疗是否可以人工诊断？,https://api.zhihu.com/answers/1933458600552039652,suika,算了，至少几年内不可能，而且，ai不能背锅，医生能,,True,"不可能,客观",neutral
AI医疗诊断准确率已超90%，为何三甲医院仍要求医生手动复核？,https://api.zhihu.com/answers/124872856473,魏家村夫,患者知情权：患者有权知道诊断的每个环节，若完全依赖AI，患者可能对诊断过程产生疑虑，甚至质疑结果的公正性,,True,"疑虑,质疑,担忧,公正性质疑",negative
目前 AI 在疾病的诊断和治疗上，有哪些成功的应用？,https://api.zhihu.com/answers/87968862233,泰国康民,正在成为医生的得力助手，甚至可能彻底改变癌症诊断的方式。 AI在癌症检测中的主要优势 1. 提高诊断精确性：减少漏诊与误诊,,True,"得力,认可,优势,提高精确性,减少误诊",positive
AI 医疗诊断出现误判，责任应该由谁来承担？,https://api.zhihu.com/answers/1973708335304951484,王安宇,家属仅仅根据AI诊断系统的判断，并没有咨询医生？ 医院提供的AI诊断系统，是免费提供给家属的？ AI诊断系统的报告单上,,True,"疑问,担忧,谨慎",neutral
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/3363470267,梦云一直未曾改变,而且特定诊疗流程也会限制AI的应用价值。 比如之前某公司开发的智能诊断AI，可以根据病历进行智能诊断，准确率超过了90%,,True,限制应用价值,neutral
如何评价影视飓风最新视频《AI可以取代我，那我的意义是》？,https://api.zhihu.com/answers/1979164075066946368,歪比巴卜,前几天去参加一些会，现在ai已经可以在一定程度上代替我们给病理做诊断，最起码是给出一些还算靠谱的诊断建议，极大的缩小了考虑范围,,True,"认可,靠谱,高效,正面",positive
谷歌发布全新诊断对话式AI在测试中击败医生，通过了图灵测试，如何看待此研究？AI医疗未来会如何发展？,https://api.zhihu.com/answers/3363132358,yourin,我本人是非常看好AI 看病的 但不一定能上线，原因大概率不是AI比人差，反而会比人优秀很多，但会因为种种人为因素,,True,"看好,认可",positive
AI在医疗影像诊断中已展现出较高准确率，但当AI诊断结果与资深医生诊断意见相悖时，应如何决策？,https://api.zhihu.com/answers/1900271094314803632,卖萌神,这就是医学伦理学的一个先进问题了 我就问题，如果出医疗事故了，是医生负责还是AI算法公司负责？,,True,"担忧,质疑,风险,顾虑",negative
AI医生在三甲医院辅助诊疗，病情评估更快更准，3-5分钟给出诊断报告，AI未来会取代人类医生吗？,https://api.zhihu.com/answers/105091521488,Phaethon.wu,AI开出的药吃出问题？AI背锅吗？ AI不是取代人类的问题，而是出问题后你处罚AI？还是给人去提高效率吧,,True,"担心,担忧,疑问,效率",negative
AI医生在三甲医院辅助诊疗，病情评估更快更准，3-5分钟给出诊断报告，AI未来会取代人类医生吗？,https://api.zhihu.com/answers/103710675793,phymath,假设这个门诊一天问诊100个病人，也就是说有三个病人会被错误诊断 请问：这100个病人当中，那误诊的三个病人是谁,,True,"疑问,客观假设",neutral
AI 幻觉和人类错误的本质区别是什么？,https://api.zhihu.com/answers/1889989941867570407,刘政,有一说一，ai幻觉非常像外行领导 它用的词乍一听都是你们领域的 但是他说话像是一个伪人在随机堆砌辞藻,,True,"否定,不信任,批评,质疑,不专业",negative
AI诊断能否代替医生？,https://api.zhihu.com/answers/6752408011,<em>AI</em>助你写作,但最终的诊断和治疗决策还是要由医生来定。 AI在某些领域真的很有帮助。比如在皮肤病诊断上，AI可以通过分析皮肤病变的图片来识别疾病,,True,"有帮助,认可,客观,可辅助,肯定",positive
人工智能会不会代替医生？,https://api.zhihu.com/answers/2499741503,gszh,无人驾驶干亏上万亿。 居然还想要AI去诊断病症？别做梦了。 当然类似的AI辅助医疗技术和AI诊断努力是有的。现在的各种医疗设备,,True,"否定,不看好,客观,认可努力",negative
AI医疗诊断准确率超人类，如何平衡效率与医患信任？,https://api.zhihu.com/answers/1890009871715378918,亚创科技,责任划清很重要，医生如果采用AI决策，采用决策的同时也要承担责任。 关键在于建立技术赋能而非技术替代的认知范式,,True,"重要,关键,责任明确,技术赋能认知,非替代认知",neutral
当AI诊断系统准确率突破90%，医生的「不可替代性」将如何重构医疗伦理与职业生态？,https://api.zhihu.com/answers/1897446720918505382,把虎搭着牵着马,回答起来只能是自说自话。 我们从AI医疗化进程中可能引发的文明级危机来看，AI替代医生后会发生什么？ 其一,,True,"担忧,危机担忧",negative
随着 AI 技术发展，未来精神疾病的诊疗会发生哪些颠覆性变化？,https://api.zhihu.com/answers/1961111805498733222,阿啾,通常会带来一些比专家会诊还要快速有效，且便利的诊断结论。 AI同时会有幻觉的副作用，也就是为了迎合提问者的情绪或者其他原因,,True,"快速有效,便利,幻觉副作用,迎合情绪",neutral
AI医疗诊断准确率超人类，如何平衡效率与医患信任？,https://api.zhihu.com/answers/1888883680061141998,无所谓,现代医疗上有能治好的慢性病吗？ 治不好是因为没诊断出来吗 Ai诊断快，只是赚钱更快了而已,,True,"批评,不信任,质疑,否定",negative
当AI诊断系统准确率突破90%，医生的「不可替代性」将如何重构医疗伦理与职业生态？,https://api.zhihu.com/answers/1897336453018670870,NK地主家的傻儿子,住院医生光收集患者的主诉现病史既往史等就得有几年的功夫，你先让ai收集病人的主诉现病史再说诊断吧。,,True,"客观,谨慎,需完善基础",neutral
随着 AI 诊断普及，未来医生是否会被诊断器械替代？,https://api.zhihu.com/answers/1971477550896219406,班明峰,如同人类要死亡不能够举手表决不死亡，诊断器械，搭载了强大 AI 能力的设备，当然比大脑先进越来越精准、高效地完成诊断工作，所以医生在诊断环节的价值和作用应该会逐渐减弱,,True,"先进,精准,高效,客观,价值减弱",neutral
AI 都能写代码了，还要学计算机吗？,https://api.zhihu.com/answers/1966999427869840396,街道办王主任,如果没有计算机基础，怎么能知道ai说的是对的。 ai大模型简单理解就是个概率问题，至少目前ai的幻觉问题还是很严重的,,True,"担忧,怀疑,不信任,严重",negative
